Age,Race,Sex, Marital status,Relation to head of the household,Native country,Occupation,Work class,Capital gain last year,Capital loss last year,Education,Work hours per week,label
29,White,Male,married,Husband,United States,,,0,0,bachelor's degree,25,False
36,White,Female,never married,Not-in-family,Columbia,office and administrative support,private sector employee,0,0,bachelor's degree,32,False
47,White,Male,married,Husband,United States,professional specialty,private sector employee,0,0,college for less than one year,40,False
49,White,Female,divorced,Unmarried,United States,office and administrative support,private sector employee,0,0,college for less than one year,32,False
46,White,Female,divorced,Not-in-family,United States,office and administrative support,private sector employee,0,0,high school graduate,40,False
47,White,Male,married,Husband,Mexico,office and administrative support,private sector employee,0,0,college for less than one year,45,False
28,Black,Male,never married,Own-child,United States,technology and support sector,private sector employee,0,0,college for less than one year,24,False
32,White,Male,married,Husband,United States,machine operator and inspector,private sector employee,0,0,bachelor's degree,50,False
40,White,Male,married,Husband,United States,execution and management,"owner of a incorporated business, professional practice, or farm",0,0,bachelor's degree,55,True
24,White,Female,never married,Not-in-family,United States,professional specialty,private sector employee,0,0,bachelor's degree,40,False
31,White,Female,married,Wife,Canada,,,4064,0,bachelor's degree,30,False
22,White,Male,never married,Own-child,United States,,,0,0,associate's degree,40,False
41,White,Male,divorced,Not-in-family,United States,protective services sector,local government,0,0,college for less than one year,20,False
44,White,Female,separated,Unmarried,United States,office and administrative support,private sector employee,0,0,college for less than one year,38,False
33,White,Female,married,Unmarried,United States,service sector,private sector employee,0,0,bachelor's degree,24,False
65,White,Male,divorced,Not-in-family,United States,professional specialty,private sector employee,6723,0,bachelor's degree,40,False
41,White,Male,married,Husband,United States,sales sector,"owner of a incorporated business, professional practice, or farm",0,0,bachelor's degree,40,True
32,White,Male,married,Husband,United States,machine operator and inspector,private sector employee,0,0,college for less than one year,40,False
66,White,Male,married,Husband,United States,,,0,0,college for less than one year,40,False
43,White,Female,divorced,Not-in-family,United States,sales sector,private sector employee,0,0,bachelor's degree,50,False
49,White,Male,divorced,Unmarried,United States,professional specialty,"owner of a incorporated business, professional practice, or farm",6497,0,bachelor's degree,45,False
46,White,Male,separated,Not-in-family,United States,professional specialty,private sector employee,0,0,college for one or more years without a degree,40,False
41,White,Male,married,Husband,United States,sales sector,private sector employee,0,0,college for less than one year,51,False
35,White,Male,never married,Not-in-family,United States,sales sector,private sector employee,0,0,college for less than one year,50,False
19,Black,Female,never married,Unmarried,United States,service sector,private sector employee,0,0,finished 11th class,40,False
60,Asian-Pac-Islander,Male,married,Husband,Philippines,professional specialty,federal government,99999,0,professional degree,60,True
47,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,high school graduate,40,False
26,White,Female,never married,Own-child,United States,technology and support sector,private sector employee,0,0,bachelor's degree,35,False
17,White,Male,never married,Own-child,United States,sales sector,private sector employee,0,0,finished 11th class,12,False
53,White,Female,married,Wife,United States,professional specialty,local government,0,0,bachelor's degree,60,True
22,White,Male,never married,Not-in-family,United States,service sector,private sector employee,0,0,college for less than one year,60,False
24,White,Male,never married,Other-relative,Italy,cleaning and maintenance sector,private sector employee,0,0,college for less than one year,40,False
22,Amer-Indian-Eskimo,Female,never married,Not-in-family,United States,professional specialty,private sector employee,14344,0,bachelor's degree,40,True
25,White,Female,never married,Not-in-family,United States,technology and support sector,private sector employee,0,0,bachelor's degree,10,False
40,White,Male,married,Husband,United States,office and administrative support,federal government,0,1977,bachelor's degree,40,True
33,White,Female,divorced,Unmarried,United States,sales sector,private sector employee,0,0,high school graduate,40,False
35,White,Male,married,Husband,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,high school graduate,40,False
